"","batting_team","velo","game"
"2270","Oakland Athletics",83.684,661263
"2271","Houston Astros",83.0807692307692,662440
"2272","New York Mets",87.3090909090909,662440
"2273","Kansas City Royals",88.8125,662675
"2274","Texas Rangers",85.4807692307692,662675
"2275","Arizona Diamondbacks",87.6083333333333,663325
"2276","San Diego Padres",86.9827586206897,663325
"2277","Detroit Tigers",88.6,662080
"2278","San Francisco Giants",89.4423076923077,662080
"2279","Baltimore Orioles",88.8615384615385,662151
"2280","Seattle Mariners",90.6555555555556,662151
"2281","Atlanta Braves",91.9125,661584
"2282","Philadelphia Phillies",88.5681818181818,661584
"2283","Boston Red Sox",88.8321428571429,661727
"2284","Toronto Blue Jays",93.3620689655172,661727
"2285","Cleveland Guardians",88.7676470588235,663030
"2286","Minnesota Twins",87.825,663030
"2287","Miami Marlins",91.6230769230769,661134
"2288","St. Louis Cardinals",85.5633333333333,661134
"2289","Chicago Cubs",95.8428571428571,663215
"2290","Cincinnati Reds",91.95,663215
"2291","Colorado Rockies",85.9444444444444,662894
"2292","Los Angeles Dodgers",90.258064516129,662894
"2293","Chicago White Sox",86.12,663396
"2294","Los Angeles Angels",91.7526315789474,663396
"2295","Cleveland Guardians",86.7,662983
"2296","Minnesota Twins",87.5846153846154,662983
"2297","Atlanta Braves",88.7074074074074,661579
"2298","Philadelphia Phillies",89.66875,661579
"2299","Houston Astros",90.9368421052632,662788
"2300","New York Yankees",84.0380952380952,662788
"2301","Milwaukee Brewers",91.5933333333333,661105
"2302","Pittsburgh Pirates",92.5392857142857,661105
"2303","Tampa Bay Rays",94.39,661726
"2304","Toronto Blue Jays",90.5689655172414,661726
"2305","Chicago Cubs",89.4095238095238,663199
"2306","Cincinnati Reds",86.6642857142857,663199
"2307","Los Angeles Dodgers",90.00625,662733
"2308","San Diego Padres",81.5208333333333,662733
"2309","Oakland Athletics",87.2827586206896,662150
"2310","Seattle Mariners",88.204,662150
"2311","Boston Red Sox",92.2740740740741,663185
"2312","Chicago Cubs",90.3571428571429,663185
"2313","Tampa Bay Rays",85.2793103448276,661725
"2314","Toronto Blue Jays",90.3,661725
"2315","Philadelphia Phillies",87.4310344827586,661582
"2316","St. Louis Cardinals",89.4411764705882,661582
"2317","Miami Marlins",84.6125,662492
"2318","Washington Nationals",81.3875,662492
"2319","Atlanta Braves",90.3032258064516,663038
"2320","Cincinnati Reds",81.8535714285714,663038
"2321","Milwaukee Brewers",89.6619047619048,661104
"2322","Pittsburgh Pirates",88.35,661104
"2323","Detroit Tigers",84.036,662834
"2324","Kansas City Royals",92.6035714285714,662834
"2325","New York Mets",87.5181818181818,662439
"2326","Texas Rangers",85.4555555555555,662439
"2327","Arizona Diamondbacks",90.0911764705882,662997
"2328","Colorado Rockies",88.7071428571429,662997
"2329","Houston Astros",88.5464285714286,662748
"2330","Los Angeles Angels",88.1,662748
"2331","Baltimore Orioles",87.6666666666667,661691
"2332","Minnesota Twins",93.3619047619048,661691
"2333","Los Angeles Dodgers",97.1352941176471,662609
"2334","San Diego Padres",89.2409090909091,662609
"2335","Oakland Athletics",83.9454545454545,662149
"2336","Seattle Mariners",87.675,662149
"2337","Chicago White Sox",91.376,662079
"2338","San Francisco Giants",91.9318181818182,662079
"2339","Tampa Bay Rays",89.0433333333333,661724
"2340","Toronto Blue Jays",89.9809523809524,661724
"2341","Tampa Bay Rays",92.362962962963,661836
"2342","Toronto Blue Jays",92.0931034482759,661836
"2343","Cleveland Guardians",86.0545454545455,662964
"2344","New York Yankees",92.8352941176471,662964
"2345","Cleveland Guardians",89.072,662954
"2346","New York Yankees",93.9,662954
"2347","Baltimore Orioles",89.6681818181818,661683
"2348","Minnesota Twins",91.172,661683
"2349","Philadelphia Phillies",92.1758620689655,661581
"2350","St. Louis Cardinals",88.1107142857143,661581
"2351","Chicago White Sox",88.02,662101
"2352","San Francisco Giants",84.4703703703704,662101
"2353","Miami Marlins",87.8413793103448,662482
"2354","Washington Nationals",84.75,662482
"2355","Milwaukee Brewers",93.1653846153846,661103
"2356","Pittsburgh Pirates",92.9227272727273,661103
"2357","Houston Astros",90.0434782608696,662890
"2358","Los Angeles Angels",88.0611111111111,662890
"2359","Detroit Tigers",88.3545454545455,662904
"2360","Kansas City Royals",85.1583333333333,662904
"2361","Oakland Athletics",87.6058823529412,662163
"2362","Seattle Mariners",89.4869565217391,662163
"2363","New York Mets",89.15,662456
"2364","Texas Rangers",92.7785714285714,662456
"2365","Atlanta Braves",91.656,663037
"2366","Cincinnati Reds",82.6916666666667,663037
"2367","Boston Red Sox",88.4818181818182,663198
"2368","Chicago Cubs",81.9210526315789,663198
"2369","Los Angeles Dodgers",87.6478260869565,662718
"2370","San Diego Padres",87.1307692307692,662718
"2371","Arizona Diamondbacks",88.7793103448276,662910
"2372","Colorado Rockies",89.803125,662910
"2373","Detroit Tigers",92.5809523809524,662794
"2374","Kansas City Royals",86.4137931034483,662794
"2375","Miami Marlins",89.1518518518519,662486
"2376","Washington Nationals",88.4681818181818,662486
"2377","Milwaukee Brewers",88.8958333333333,661102
"2378","Pittsburgh Pirates",83.1909090909091,661102
"2379","Tampa Bay Rays",90.140625,661723
"2380","Toronto Blue Jays",92.3111111111111,661723
"2381","New York Mets",89.0913043478261,662509
"2382","Texas Rangers",89.7142857142857,662509
"2383","Atlanta Braves",89.8185185185185,663052
"2384","Cincinnati Reds",84.7157894736842,663052
"2385","Cleveland Guardians",91.5571428571428,662957
"2386","New York Yankees",91.5368421052632,662957
"2387","Houston Astros",90.3551724137931,662889
"2388","Los Angeles Angels",94.43,662889
"2389","Baltimore Orioles",87.996,661689
"2390","Minnesota Twins",86.8136363636364,661689
"2391","Boston Red Sox",86.1466666666667,663186
"2392","Chicago Cubs",86.92,663186
"2393","Arizona Diamondbacks",88.79375,662913
"2394","Colorado Rockies",85.4111111111111,662913
"2395","Chicago White Sox",89.22,662099
"2396","San Francisco Giants",87.3347826086956,662099
"2397","Los Angeles Dodgers",91.7423076923077,662684
"2398","San Diego Padres",84.3869565217391,662684
"2399","Oakland Athletics",95.6285714285714,662162
"2400","Seattle Mariners",85.675,662162
"2401","Philadelphia Phillies",91.7346153846154,661630
"2402","St. Louis Cardinals",79.6,661630
"2403","Miami Marlins",90.3448275862069,662541
"2404","Washington Nationals",82.92,662541
"2405","Baltimore Orioles",90.9466666666667,661073
"2406","Texas Rangers",87.9769230769231,661073
"2407","Cleveland Guardians",85.055,662906
"2408","Detroit Tigers",90.9846153846154,662906
"2409","Cleveland Guardians",87.0565217391304,662841
"2410","Detroit Tigers",85.3965517241379,662841
"2411","Boston Red Sox",87.4333333333333,663251
"2412","Tampa Bay Rays",85.8526315789474,663251
"2413","Houston Astros",88.5607142857143,662874
"2414","Kansas City Royals",88.2068965517241,662874
"2415","Chicago Cubs",94.2611111111111,661181
"2416","Milwaukee Brewers",84.525,661181
"2417","Arizona Diamondbacks",88.195652173913,663343
"2418","San Francisco Giants",83.65,663343
"2419","Cincinnati Reds",92.1227272727273,663036
"2420","New York Mets",89.8896551724138,663036
"2421","San Diego Padres",86.1541666666667,662270
"2422","Seattle Mariners",94.1103448275862,662270
"2423","Atlanta Braves",93.6791666666667,661511
"2424","St. Louis Cardinals",88.7655172413793,661511
"2425","Chicago White Sox",91.936,661452
"2426","Minnesota Twins",86.7607142857143,661452
"2427","Oakland Athletics",87.4958333333333,662355
"2428","Toronto Blue Jays",90.9607142857143,662355
"2429","Colorado Rockies",90.728,662732
"2430","Los Angeles Dodgers",89.212,662732
"2431","San Diego Padres",89.6785714285714,662226
"2432","Seattle Mariners",88.8148148148148,662226
"2433","Cincinnati Reds",86.06,663035
"2434","New York Mets",86.0318181818182,663035
"2435","Los Angeles Angels",85.8157894736842,661379
"2436","Miami Marlins",92.0363636363636,661379
"2437","Baltimore Orioles",89.3606060606061,661244
"2438","Texas Rangers",88.5424242424242,661244
"2439","Philadelphia Phillies",91.1258064516129,661578
"2440","Washington Nationals",92.4,661578
"2441","New York Yankees",91.2592592592593,662329
"2442","Pittsburgh Pirates",88.362962962963,662329
"2443","Cleveland Guardians",87.8805555555556,662905
"2444","Detroit Tigers",86.5866666666667,662905
"2445","Boston Red Sox",89.708,663245
"2446","Tampa Bay Rays",88.5074074074074,663245
"2447","Atlanta Braves",85.2925925925926,661510
"2448","St. Louis Cardinals",84.74,661510
"2449","Houston Astros",89.8483870967742,662847
"2450","Kansas City Royals",86.9454545454545,662847
"2451","Chicago White Sox",88.525,661426
"2452","Minnesota Twins",91.3483870967742,661426
"2453","Chicago Cubs",88.003125,661187
"2454","Milwaukee Brewers",90.1954545454546,661187
"2455","Arizona Diamondbacks",91.248,663320
"2456","San Francisco Giants",83.82,663320
"2457","Oakland Athletics",88.4052631578947,662354
"2458","Toronto Blue Jays",92.0192307692308,662354
"2459","Colorado Rockies",86.5181818181818,662731
"2460","Los Angeles Dodgers",87.74,662731
"2461","Cleveland Guardians",91.0344827586207,662814
"2462","Detroit Tigers",91.896,662814
"2463","Chicago White Sox",87.003125,661413
"2464","Minnesota Twins",91.6606060606061,661413
"2465","Chicago Cubs",87.7421052631579,661225
"2466","Milwaukee Brewers",85.5916666666667,661225
"2467","Oakland Athletics",84.1,662353
"2468","Toronto Blue Jays",88.451724137931,662353
"2469","Cincinnati Reds",86.4333333333333,663051
"2470","New York Mets",86.7904761904762,663051
"2471","Los Angeles Angels",86.0115384615385,661378
"2472","Miami Marlins",88.96,661378
"2473","Baltimore Orioles",86.4,661245
"2474","Texas Rangers",89.7037037037037,661245
"2475","Philadelphia Phillies",83.5153846153846,661564
"2476","Washington Nationals",81.6344827586207,661564
"2477","New York Yankees",92.8864864864865,662328
"2478","Pittsburgh Pirates",88.8291666666667,662328
"2479","Boston Red Sox",89.1846153846154,663244
"2480","Tampa Bay Rays",85.5379310344828,663244
"2481","Atlanta Braves",93.752,661509
"2482","St. Louis Cardinals",85.6541666666667,661509
"2483","Houston Astros",84.5148148148148,662747
"2484","Kansas City Royals",88.792,662747
"2485","Arizona Diamondbacks",86.8551724137931,663318
"2486","San Francisco Giants",90.7086956521739,663318
"2487","Colorado Rockies",85.58,662630
"2488","Los Angeles Dodgers",87.6259259259259,662630
"2489","Houston Astros",90.25,662746
"2490","Kansas City Royals",89.1136363636364,662746
"2491","Cincinnati Reds",90.8391304347826,663071
"2492","Pittsburgh Pirates",92.3666666666667,663071
"2493","Cincinnati Reds",91.5571428571428,663140
"2494","Pittsburgh Pirates",88.8631578947368,663140
"2495","Philadelphia Phillies",93.5227272727273,661566
"2496","Washington Nationals",88.395652173913,661566
"2497","Baltimore Orioles",89.0357142857143,661091
"2498","Los Angeles Angels",93.5625,661091
"2499","Miami Marlins",86.8947368421053,662508
"2500","New York Mets",90.1212121212121,662508
"2501","Boston Red Sox",85.765,663233
"2502","New York Yankees",86.3423076923077,663233
"2503","Atlanta Braves",90.3925925925926,661521
"2504","St. Louis Cardinals",88.3954545454545,661521
"2505","Chicago White Sox",87.2608695652174,661425
"2506","Detroit Tigers",88.9869565217391,661425
"2507","Arizona Diamondbacks",86.724,663317
"2508","Colorado Rockies",86.83,663317
"2509","San Diego Padres",86.7384615384615,662253
"2510","San Francisco Giants",88.55,662253
"2511","Chicago Cubs",91.464,662730
"2512","Los Angeles Dodgers",92.0416666666667,662730
"2513","Seattle Mariners",88.788,662156
"2514","Toronto Blue Jays",89.3117647058824,662156
"2515","Cincinnati Reds",89.7176470588235,663053
"2516","Tampa Bay Rays",88.8434782608696,663053
"2517","Baltimore Orioles",91.404347826087,661108
"2518","Los Angeles Angels",88.6206896551724,661108
"2519","Miami Marlins",82.80625,662498
"2520","New York Mets",86.3739130434783,662498
"2521","Boston Red Sox",89.9115384615385,663202
"2522","New York Yankees",87.878125,663202
"2523","Atlanta Braves",90.5363636363636,661522
"2524","Washington Nationals",89.395652173913,661522
"2525","Minnesota Twins",89.6833333333333,661843
"2526","Texas Rangers",89.2333333333333,661843
"2527","Cleveland Guardians",88.1666666666667,662614
"2528","Kansas City Royals",89.6607142857143,662614
"2529","Chicago White Sox",89.6076923076923,661412
"2530","Detroit Tigers",85.6958333333333,661412
"2531","Milwaukee Brewers",90.9315789473684,661177
"2532","Pittsburgh Pirates",79.7875,661177
"2533","Philadelphia Phillies",92.1214285714286,661136
"2534","St. Louis Cardinals",83.8592592592593,661136
"2535","Arizona Diamondbacks",93.3666666666667,663319
"2536","Colorado Rockies",94.4846153846154,663319
"2537","Houston Astros",92.8821428571429,662352
"2538","Oakland Athletics",86.4518518518519,662352
"2539","San Diego Padres",87.6208333333333,662225
"2540","San Francisco Giants",91.6,662225
"2541","Chicago Cubs",84.2814814814815,662610
"2542","Los Angeles Dodgers",91.5695652173913,662610
"2543","Seattle Mariners",92.5576923076923,662155
"2544","Toronto Blue Jays",90.1322580645161,662155
"2545","Chicago White Sox",86.4633333333333,661411
"2546","Detroit Tigers",87.424,661411
"2547","Philadelphia Phillies",91.6818181818182,661137
"2548","St. Louis Cardinals",87.1304347826087,661137
"2549","Baltimore Orioles",93.19375,661071
"2550","Los Angeles Angels",91.3588235294118,661071
"2551","Minnesota Twins",88.5034482758621,661842
"2552","Texas Rangers",91.1230769230769,661842
"2553","Houston Astros",84.7576923076923,662351
"2554","Oakland Athletics",87.8666666666667,662351
"2555","Arizona Diamondbacks",88.1407407407407,663310
"2556","Colorado Rockies",89.8958333333333,663310
"2557","Cleveland Guardians",87.9702702702703,662663
"2558","Kansas City Royals",83.2916666666667,662663
"2559","Cincinnati Reds",86.8222222222222,663092
"2560","Tampa Bay Rays",92,663092
"2561","Atlanta Braves",90.1083333333333,661508
"2562","Washington Nationals",87.9,661508
"2563","Miami Marlins",91.9740740740741,662497
"2564","New York Mets",88.6958333333333,662497
"2565","Milwaukee Brewers",90.2961538461538,661224
"2566","Pittsburgh Pirates",88.3941176470588,661224
"2567","San Diego Padres",92.4388888888889,662266
"2568","San Francisco Giants",88.2777777777778,662266
"2569","Boston Red Sox",90.9375,663223
"2570","New York Yankees",89.636,663223
"2571","Chicago Cubs",86.92,662683
"2572","Los Angeles Dodgers",90.975,662683
"2573","Seattle Mariners",82.7722222222222,662147
"2574","Toronto Blue Jays",81.9190476190476,662147
"2575","Baltimore Orioles",88.0866666666667,661092
"2576","Los Angeles Angels",90.7833333333333,661092
"2577","Atlanta Braves",91.6029411764706,661520
"2578","Washington Nationals",85.5931034482759,661520
"2579","Cincinnati Reds",92.1032258064516,663048
"2580","Tampa Bay Rays",93.1416666666667,663048
"2581","Miami Marlins",87.1772727272727,662496
"2582","New York Mets",90,662496
"2583","Cleveland Guardians",84.4304347826087,662662
"2584","Kansas City Royals",89.704,662662
"2585","Chicago White Sox",90.4857142857143,661410
"2586","Detroit Tigers",87.5590909090909,661410
"2587","Milwaukee Brewers",84.752,661178
"2588","Pittsburgh Pirates",85.7153846153846,661178
"2589","Philadelphia Phillies",92.3689655172414,661135
"2590","St. Louis Cardinals",87.5153846153846,661135
"2591","Minnesota Twins",91.4153846153846,661808
"2592","Texas Rangers",91.7678571428571,661808
"2593","Houston Astros",89.3064516129032,662215
"2594","Oakland Athletics",89.2190476190476,662215
"2595","Arizona Diamondbacks",90.0727272727273,663307
"2596","Colorado Rockies",88.946875,663307
"2597","Chicago Cubs",91.495652173913,662729
"2598","Los Angeles Dodgers",90.8966666666667,662729
"2599","San Diego Padres",87.1368421052632,662198
"2600","San Francisco Giants",90.2235294117647,662198
"2601","Seattle Mariners",89.68,662183
"2602","Toronto Blue Jays",87.2962962962963,662183
"2603","Boston Red Sox",85.2413793103448,663232
"2604","New York Yankees",90.5814814814815,663232
"2605","Detroit Tigers",84.0916666666667,662700
"2606","Kansas City Royals",88.8310344827586,662700
"2607","Detroit Tigers",87.9032258064516,662661
"2608","Kansas City Royals",89.0344827586207,662661
"2609","Miami Marlins",89.0545454545455,661324
"2610","Pittsburgh Pirates",90.0923076923077,661324
"2611","Boston Red Sox",88.2,661878
"2612","Tampa Bay Rays",88.3428571428571,661878
"2613","Chicago White Sox",84.9333333333333,662956
"2614","Cleveland Guardians",84.925,662956
"2615","Philadelphia Phillies",91.748,661120
"2616","St. Louis Cardinals",87.6,661120
"2617","Atlanta Braves",96.7421052631579,661507
"2618","New York Mets",87.3538461538461,661507
"2619","Oakland Athletics",87.3088235294118,661814
"2620","Texas Rangers",89.0740740740741,661814
"2621","Colorado Rockies",88.7714285714286,662996
"2622","San Diego Padres",88.1,662996
"2623","Arizona Diamondbacks",88.5,662100
"2624","San Francisco Giants",85.9862068965517,662100
"2625","Chicago White Sox",87.4,663087
"2626","Cleveland Guardians",90.264,663087
"2627","Chicago White Sox",90.6857142857143,662976
"2628","Cleveland Guardians",87.6904761904762,662976
"2629","Miami Marlins",91.124,661377
"2630","Pittsburgh Pirates",84.1153846153846,661377
"2631","Cincinnati Reds",85.6047619047619,661262
"2632","New York Yankees",88.1592592592593,661262
"2633","Philadelphia Phillies",92.07,661722
"2634","Toronto Blue Jays",87.8458333333333,661722
"2635","Boston Red Sox",85.0368421052632,661877
"2636","Tampa Bay Rays",87.0714285714286,661877
"2637","Atlanta Braves",88.8125,661506
"2638","New York Mets",86.8944444444444,661506
"2639","Milwaukee Brewers",90.42,661688
"2640","Minnesota Twins",85.3230769230769,661688
"2641","Los Angeles Dodgers",89.5931034482759,661119
"2642","St. Louis Cardinals",93.8967741935484,661119
"2643","Baltimore Orioles",85.6862068965517,663187
"2644","Chicago Cubs",82.8269230769231,663187
"2645","Oakland Athletics",87.1108108108108,661813
"2646","Texas Rangers",88.43,661813
"2647","Detroit Tigers",88.1029411764706,662660
"2648","Kansas City Royals",91.8222222222222,662660
"2649","Colorado Rockies",83.752,662984
"2650","San Diego Padres",85.5566666666667,662984
"2651","Houston Astros",87.8185185185185,663402
"2652","Los Angeles Angels",85.0684210526316,663402
"2653","Arizona Diamondbacks",87.756,662108
"2654","San Francisco Giants",90.8678571428571,662108
"2655","Seattle Mariners",85.8826086956522,662517
"2656","Washington Nationals",87.5,662517
"2657","Seattle Mariners",94.872,662531
"2658","Washington Nationals",87.9304347826087,662531
"2659","Atlanta Braves",89.5380952380952,661505
"2660","New York Mets",91.3807692307692,661505
"2661","Milwaukee Brewers",85.3136363636364,661687
"2662","Minnesota Twins",87.6125,661687
"2663","Detroit Tigers",85.6863636363636,662659
"2664","Kansas City Royals",90.625,662659
"2665","Arizona Diamondbacks",85.0888888888889,662107
"2666","San Francisco Giants",90.0695652173913,662107
"2667","Miami Marlins",91.9636363636364,661376
"2668","Pittsburgh Pirates",91.9238095238095,661376
"2669","Cincinnati Reds",88.8777777777778,661269
"2670","New York Yankees",90.0526315789474,661269
"2671","Philadelphia Phillies",87.1333333333333,661721
"2672","Toronto Blue Jays",88.9269230769231,661721
"2673","Boston Red Sox",83.5,661876
"2674","Tampa Bay Rays",90.7,661876
"2675","Chicago White Sox",88.436,662949
"2676","Cleveland Guardians",85.4347826086957,662949
"2677","Los Angeles Dodgers",86.1592592592593,661118
"2678","St. Louis Cardinals",86.2592592592593,661118
"2679","Baltimore Orioles",85.5833333333333,663230
"2680","Chicago Cubs",87.6391304347826,663230
"2681","Oakland Athletics",87.521052631579,661812
"2682","Texas Rangers",85.2363636363636,661812
"2683","Colorado Rockies",88.4352941176471,662895
"2684","San Diego Padres",89.23,662895
"2685","Houston Astros",88.0125,663401
"2686","Los Angeles Angels",87.0882352941177,663401
"2687","Miami Marlins",83.9225806451613,661375
"2688","Pittsburgh Pirates",82.8142857142857,661375
"2689","Colorado Rockies",91.4863636363636,661100
"2690","San Diego Padres",83.05,661100
"2691","Atlanta Braves",87.6739130434783,662518
"2692","Washington Nationals",86.975,662518
"2693","Cincinnati Reds",82.8323529411765,661261
"2694","New York Yankees",89.284,661261
"2695","Kansas City Royals",92.46,661720
"2696","Toronto Blue Jays",91.272,661720
"2697","Cleveland Guardians",93.9107142857143,663123
"2698","Detroit Tigers",88.515,663123
"2699","Boston Red Sox",83.6458333333333,661875
"2700","Tampa Bay Rays",91.5318181818182,661875
"2701","Los Angeles Dodgers",89.2821428571429,661117
"2702","St. Louis Cardinals",83.9772727272727,661117
"2703","Chicago White Sox",87.66,661675
"2704","Minnesota Twins",86.4379310344828,661675
"2705","Chicago Cubs",85.1954545454545,661101
"2706","New York Mets",91.6774193548387,661101
"2707","Seattle Mariners",86.3130434782609,661811
"2708","Texas Rangers",89.1142857142857,661811
"2709","Houston Astros",88.1041666666667,663386
"2710","Los Angeles Angels",88.676,663386
"2711","Milwaukee Brewers",88.9387096774194,662109
"2712","San Francisco Giants",81.0052631578947,662109
"2713","Miami Marlins",87.4095238095238,661374
"2714","Philadelphia Phillies",92.76875,661374
"2715","Atlanta Braves",89.5307692307692,662516
"2716","Washington Nationals",88.772,662516
"2717","Boston Red Sox",84.2566666666667,661260
"2718","New York Yankees",85.55,661260
"2719","Kansas City Royals",88.9333333333333,661719
"2720","Toronto Blue Jays",92.1294117647059,661719
"2721","Cleveland Guardians",83.7375,662942
"2722","Detroit Tigers",88.3241379310345,662942
"2723","Baltimore Orioles",85.3806451612903,661874
"2724","Tampa Bay Rays",88.3916666666667,661874
"2725","Seattle Mariners",90.7652173913043,661810
"2726","Texas Rangers",90.68125,661810
"2727","Houston Astros",90.8363636363636,662923
"2728","Oakland Athletics",87.8296296296296,662923
"2729","Chicago White Sox",88.1,661674
"2730","Minnesota Twins",90.1296296296296,661674
"2731","Cincinnati Reds",89.7,661116
"2732","St. Louis Cardinals",90.835,661116
"2733","Colorado Rockies",92.1545454545455,661113
"2734","Pittsburgh Pirates",90.8448275862069,661113
"2735","Los Angeles Angels",92.5863636363636,663385
"2736","Los Angeles Dodgers",88.65625,663385
"2737","Arizona Diamondbacks",88.1086956521739,662197
"2738","San Diego Padres",89.2296296296296,662197
"2739","Milwaukee Brewers",82.1,662072
"2740","San Francisco Giants",86.9931034482759,662072
"2741","Chicago White Sox",90.1892857142857,661673
"2742","Minnesota Twins",90.3434782608696,661673
"2743","Cincinnati Reds",86.1833333333333,661966
"2744","St. Louis Cardinals",88.4827586206897,661966
"2745","Chicago Cubs",90.9590909090909,661114
"2746","New York Mets",89.9095238095238,661114
"2747","Chicago Cubs",90.4291666666667,661115
"2748","New York Mets",90.0111111111111,661115
"2749","Kansas City Royals",90.6964285714286,661718
"2750","Toronto Blue Jays",93.4296296296296,661718
"2751","Colorado Rockies",89.0041666666667,661081
"2752","Pittsburgh Pirates",86.7666666666667,661081
"2753","Seattle Mariners",88.5558823529412,661809
"2754","Texas Rangers",88.7652173913043,661809
"2755","Atlanta Braves",91.0724137931035,662483
"2756","Washington Nationals",87.4785714285714,662483
"2757","Cleveland Guardians",92.70625,662952
"2758","Detroit Tigers",82.22,662952
"2759","Houston Astros",90.9538461538462,662909
"2760","Oakland Athletics",87.9176470588235,662909
"2761","Baltimore Orioles",84.9433333333333,661873
"2762","Tampa Bay Rays",88.6620689655172,661873
"2763","Miami Marlins",87.8904761904762,661359
"2764","Philadelphia Phillies",90.9909090909091,661359
"2765","Boston Red Sox",92.2375,661259
"2766","New York Yankees",94.0357142857143,661259
"2767","Milwaukee Brewers",89.0833333333333,662113
"2768","San Francisco Giants",85.0818181818182,662113
"2769","Arizona Diamondbacks",87.7466666666667,662271
"2770","San Diego Padres",91.1392857142857,662271
"2771","Los Angeles Angels",82.476,663415
"2772","Los Angeles Dodgers",90.4227272727273,663415
"2773","Kansas City Royals",86.7,661717
"2774","Toronto Blue Jays",88.008,661717
"2775","Atlanta Braves",85.6923076923077,662530
"2776","Washington Nationals",86.0125,662530
"2777","Boston Red Sox",89.8,661258
"2778","New York Yankees",86.46875,661258
"2779","Baltimore Orioles",88.0241379310345,661872
"2780","Tampa Bay Rays",83.2736842105263,661872
"2781","Miami Marlins",88.321052631579,661373
"2782","Philadelphia Phillies",88.144,661373
"2783","Houston Astros",86.3535714285714,662908
"2784","Oakland Athletics",87.5384615384615,662908
"2785","Chicago White Sox",89.971875,661672
"2786","Minnesota Twins",85.41,661672
"2787","Chicago Cubs",92.2409090909091,661082
"2788","New York Mets",87.1483870967742,661082
"2789","Seattle Mariners",90,661821
"2790","Texas Rangers",90.1416666666667,661821
"2791","Colorado Rockies",88.5962962962963,661080
"2792","Pittsburgh Pirates",92.8709677419355,661080
"2793","Milwaukee Brewers",91.94,662059
"2794","San Francisco Giants",93.572,662059
"2795","Arizona Diamondbacks",87.6521739130435,662269
"2796","San Diego Padres",88.3666666666667,662269
"2797","Miami Marlins",91.4923076923077,661421
"2798","Texas Rangers",88.1653846153846,661421
"2799","Houston Astros",91.3545454545455,662776
"2800","New York Yankees",85.164,662776
"2801","Houston Astros",90.0333333333333,662775
"2802","New York Yankees",83.1166666666667,662775
"2803","Detroit Tigers",88.9275862068965,662411
"2804","Oakland Athletics",90.5578947368421,662411
"2805","Detroit Tigers",83.6411764705882,662408
"2806","Oakland Athletics",85.4384615384615,662408
"2807","Los Angeles Dodgers",95.424,662685
"2808","San Francisco Giants",87.544,662685
"2809","Cincinnati Reds",83.9041666666667,663060
"2810","St. Louis Cardinals",84.5782608695652,663060
"2811","Chicago Cubs",91.6128205128205,661560
"2812","Philadelphia Phillies",88.0689655172414,661560
"2813","Miami Marlins",91.1228571428571,662327
"2814","Pittsburgh Pirates",88.2666666666667,662327
"2815","Baltimore Orioles",87.6153846153846,661072
"2816","New York Yankees",92.5318181818182,661072
"2817","New York Mets",91.2652173913043,662481
"2818","San Diego Padres",89.4782608695652,662481
"2819","Boston Red Sox",88.46,663222
"2820","Toronto Blue Jays",90.7354166666667,663222
"2821","Atlanta Braves",89.3055555555556,661504
"2822","Los Angeles Angels",86.5352941176471,661504
"2823","Kansas City Royals",87.146875,662658
"2824","Tampa Bay Rays",87.262962962963,662658
"2825","Chicago White Sox",89.4291666666667,661409
"2826","Cleveland Guardians",85.7702702702703,661409
"2827","Colorado Rockies",85.303125,661193
"2828","Milwaukee Brewers",90.0285714285714,661193
"2829","Arizona Diamondbacks",87.0851851851852,663306
"2830","Washington Nationals",86.9909090909091,663306
"2831","Oakland Athletics",88.5962962962963,662344
"2832","Texas Rangers",89.25,662344
"2833","Houston Astros",86.8225806451613,662167
"2834","Seattle Mariners",82.8678571428571,662167
"2835","Los Angeles Dodgers",91.8481481481482,662589
"2836","San Francisco Giants",84.7444444444444,662589
"2837","Chicago White Sox",83.3142857142857,661523
"2838","Cleveland Guardians",87.5705882352941,661523
"2839","Chicago White Sox",89.6653846153846,661408
"2840","Cleveland Guardians",86.752,661408
"2841","Houston Astros",88.9428571428571,662146
"2842","Seattle Mariners",85.665,662146
"2843","Boston Red Sox",86.9181818181818,663221
"2844","Toronto Blue Jays",88.5347826086957,663221
"2845","Chicago Cubs",83.9769230769231,661559
"2846","Philadelphia Phillies",88.2260869565217,661559
"2847","Detroit Tigers",91.18,662902
"2848","Minnesota Twins",84.834375,662902
"2849","Cincinnati Reds",81.0952380952381,663047
"2850","St. Louis Cardinals",90.9235294117647,663047
"2851","Miami Marlins",86.7863636363636,662436
"2852","Pittsburgh Pirates",80.8307692307692,662436
"2853","Baltimore Orioles",89.625,661057
"2854","New York Yankees",90.51875,661057
"2855","New York Mets",89.4636363636364,662495
"2856","San Diego Padres",79.7117647058824,662495
"2857","Kansas City Royals",88.75,662657
"2858","Tampa Bay Rays",86.6368421052632,662657
"2859","Colorado Rockies",85.1083333333333,661201
"2860","Milwaukee Brewers",88.7392857142857,661201
"2861","Los Angeles Dodgers",87.0545454545454,662608
"2862","San Francisco Giants",85.5086956521739,662608
"2863","Atlanta Braves",91.5714285714286,661503
"2864","Los Angeles Angels",84.4521739130435,661503
"2865","Arizona Diamondbacks",83.5269230769231,663305
"2866","Washington Nationals",84.2055555555555,663305
"2867","Oakland Athletics",87.9416666666667,662348
